matchID,season,battingTeam,bowlingTeam,innings,firstBatter,secondBatter,partnership,totalBallsFaced,fours,sixes,wicket,firstBatterRuns,firstBatterBallsFaced,firstBatterFours,firstBatterSixes,secondBatterRuns,secondBatterBallsFaced,secondBatterFours,secondBatterSixes
6480bba2ad3f26917361061f,2016,,,1,AB de Villiers,V Kohli,107,65,13,2,1,55,33,9,1,46,32,4,1
6480bb96acacf3be646d300a,2020/21,,,1,DA Warner,WP Saha,107,58,14,2,1,66,34,8,2,40,24,6,0
6480bb95b98d000799e11963,2018,,,1,AB de Villiers,MM Ali,107,57,8,7,1,44,25,7,1,61,32,1,6
6480bb9c7a11e1cbeea46b0e,2009/10,,,2,P Dogra,YK Pathan,107,47,9,7,1,18,21,0,0,86,26,9,7
6480bb94fbd0b904d63e0e07,2017,,,2,DA Warner,S Dhawan,107,60,11,5,1,51,27,4,4,55,33,7,1
6480bb9824c4678d005d7aeb,2022,,,2,AJ Finch,SS Iyer,107,53,15,2,1,58,27,9,2,41,26,6,0
6480bba1d9f266a28a109f29,2015,,,2,MA Agarwal,Yuvraj Singh,106,66,9,5,1,46,27,4,2,54,39,5,3
6480bb984f0f3dc0df6d4531,2022,,,2,Shubman Gill,WP Saha,106,73,12,4,1,52,36,6,2,52,37,6,2
6480bba23b270561e8026bd2,2015,,,2,LMP Simmons,PA Patel,106,80,13,2,1,48,44,4,2,50,36,9,0
6480bba2db1e2def1b597ed3,2015,,,1,MA Agarwal,SS Iyer,106,76,9,4,1,45,36,5,1,54,40,4,3
6480bba1551dc12c8f2a7038,2014,,,2,G Gambhir,RV Uthappa,106,71,9,2,1,47,37,4,1,47,34,5,1
6480bb9b3a5e1af467fb027b,2009,,,2,ML Hayden,PA Patel,106,61,11,3,1,65,35,9,2,30,26,2,1
6480bb9938b659481e3ab6dc,2022,,,2,DA Miller,HH Pandya,106,61,7,5,0,68,38,3,5,33,23,4,0
6480bb970127afddc00607cc,2021,,,1,DA Warner,MK Pandey,106,83,6,3,1,45,40,2,2,56,43,4,1
6480bba3412663673a969a24,2016,,,2,AM Rahane,SS Tiwary,106,70,14,1,1,49,31,5,1,52,39,9,0
6480bb95d675b7da24db1a57,2019,,,2,RR Pant,S Dhawan,105,69,10,2,1,46,31,4,2,56,38,6,0
6480bba273adb498d96b27a9,2016,,,1,KK Nair,SW Billings,105,69,10,2,1,53,39,7,1,45,30,3,1
6480bb99350726d00af209bf,2022,,,1,F du Plessis,RM Patidar,105,73,10,4,1,52,35,6,2,48,38,4,2
6480bb94c5d20726ee59d3d6,2017,,,2,CA Lynn,SP Narine,105,37,11,8,1,49,20,5,4,54,17,6,4
6480bb97752fcb9cd9f23692,2021,,,1,DJ Hooda,KL Rahul,105,47,4,10,1,64,28,4,6,40,19,0,4
6480bb9f87652064dab6c573,2013,,,2,EJG Morgan,G Gambhir,105,71,14,0,1,40,33,5,0,60,38,9,0
6480bb9a51ee1ef33a5b2dbb,2007/08,,,2,DJ Hussey,WP Saha,104,55,4,7,1,58,28,3,4,46,27,1,3
6480bb9cafc843037dc1e863,2009,,,2,AM Rahane,JP Duminy,104,72,6,3,0,44,31,4,0,59,41,2,3
6480bb9a4de9fe3e7319ce39,2007/08,,,2,GC Smith,SR Watson,104,76,15,2,1,44,36,8,0,57,40,7,2
6480bb9a87f64c1a12f62ece,2007/08,,,1,ML Hayden,SK Raina,104,63,8,4,1,41,26,5,1,53,37,3,3
6480bba141bcb000fa6fe2a4,2015,,,2,CJ Anderson,KA Pollard,104,56,10,7,1,32,22,3,2,70,34,7,5
6480bba0ca27548122e36880,2013,,,1,MEK Hussey,WP Saha,103,61,12,3,1,63,38,8,1,39,23,4,2
6480bba2e30bef1d7b3bb753,2015,,,1,DA Warner,MC Henriques,103,45,9,5,1,40,23,4,1,57,22,5,4
6480bb9f59fd8000010baf09,2013,,,1,AB de Villiers,V Kohli,103,75,10,2,1,39,32,3,1,62,43,7,1
6480bb942fc9529eb2869c17,2018,,,1,AB de Villiers,Q de Kock,103,53,3,10,1,66,27,2,8,36,26,1,2
6480bb99ed38bcb4025b8d86,2023,,,1,RK Singh,SN Thakur,103,47,9,6,1,34,21,1,3,63,26,8,3
6480bba0fbf5f1671e1e557e,2013,,,2,CA Pujara,CH Gayle,102,69,11,3,1,35,36,5,0,61,33,6,3
6480bb9429a15517bb46f3be,2018,,,1,E Lewis,SA Yadav,102,54,11,5,1,48,28,4,4,47,26,7,1
6480bb97aad3147696268239,2021,,,1,AT Rayudu,RA Jadeja,102,49,6,7,0,72,27,4,7,22,22,2,0
6480bb9e95693a2c4c4531e8,2011,,,1,PC Valthaty,SE Marsh,102,65,10,6,1,51,37,5,3,46,28,5,3
6480bb9b46b4360184dc19f3,2007/08,,,2,DJ Hussey,SC Ganguly,102,48,7,8,1,52,25,4,3,48,23,3,5
6480bb9bca2c11520f5b3b9e,2007/08,,,1,PA Patel,SK Raina,102,75,11,4,0,44,41,7,0,55,34,4,4
6480bba0d3cbb27b257a9c1f,2013,,,1,AC Gilchrist,SE Marsh,102,78,11,1,1,42,32,6,0,54,46,5,1
6480bb9d038ed22e46cbeccb,2011,,,2,A Symonds,RG Sharma,102,65,9,4,0,44,33,4,1,56,32,5,3
6480bb9b724406459cd357c9,2007/08,,,1,LA Pomersbach,SE Marsh,102,56,11,4,0,34,24,3,2,61,32,8,2
6480bb94ce8e0a620532955b,2018,,,1,F du Plessis,SR Watson,102,66,5,8,1,33,33,3,1,66,33,2,7
6480bba2a215721aadf7a90a,2015,,,1,BB McCullum,F du Plessis,101,76,8,3,1,64,51,5,3,29,25,3,0
6480bb981f136a7564719d7f,2022,,,2,B Sai Sudharsan,Shubman Gill,101,68,10,2,1,35,30,4,1,64,38,6,1
6480bb9c7bc1dc527c14f1ac,2009/10,,,1,CH Gayle,MK Tiwary,101,50,4,8,1,71,28,3,8,22,22,1,0
6480bb9a07d46704efe103ef,2007/08,,,1,AC Gilchrist,HH Gibbs,101,68,10,4,1,45,34,4,2,47,34,6,2
6480bba2704d23da78c3eb15,2016,,,1,G Gambhir,RV Uthappa,101,81,10,2,1,54,45,6,1,46,36,4,1
6480bb9c44492d9e5fc4bb60,2009/10,,,1,BJ Hodge,MK Tiwary,101,70,13,2,1,48,41,7,0,50,29,6,2
6480bb942fc9529eb2869c17,2018,,,2,AT Rayudu,MS Dhoni,101,54,2,9,1,40,24,1,4,55,30,1,5
6480bb99f649ea7a6d79892f,2023,,,2,AK Markram,RA Tripathi,100,52,16,2,0,37,21,6,0,63,31,10,2
6480bba17bce347084729c56,2015,,,1,Harbhajan Singh,J Suchith,100,38,9,8,1,64,24,5,6,32,14,4,2
6480bba2eea6f31945e4c5e2,2016,,,1,G Gambhir,MK Pandey,100,60,5,4,1,44,31,2,1,52,29,3,3
6480bb965f597c872396f67c,2020/21,,,2,CH Gayle,Mandeep Singh,100,61,9,6,1,51,29,2,5,46,32,7,1
6480bba16e510ff78ef635a1,2014,,,2,KK Nair,SV Samson,100,57,10,4,1,50,27,7,2,49,30,3,2
6480bb996c324f07ab7f763c,2023,,,2,N Rana,VR Iyer,100,55,9,6,1,45,29,4,3,54,26,5,3
6480bba119569fcc2d7859a4,2014,,,1,DA Warner,S Dhawan,100,75,10,4,1,46,36,3,3,50,39,7,1
6480bb9bef0d1fffea8bfd11,2009,,,1,ML Hayden,MS Dhoni,100,47,8,7,1,46,24,2,5,49,23,6,2
6480bb973d98bfd2d4a5f108,2020/21,,,1,AB de Villiers,V Kohli,100,47,6,6,0,73,33,5,6,22,14,1,0
6480bba2f36e449a59f4a812,2015,,,2,CH Gayle,V Kohli,99,63,12,4,0,62,40,6,4,35,23,6,0
6480bb98cce4ab46512c2c03,2022,,,2,KL Rahul,Q de Kock,99,62,11,3,1,40,26,2,3,52,36,9,0
6480bb9fe8f5df13fc8d1bc3,2012,,,1,BB McCullum,G Gambhir,99,69,10,4,1,37,29,4,1,61,40,6,3
6480bba063bacaa2dfabf6fd,2014,,,2,M Vijay,Q de Kock,99,68,12,2,1,48,38,6,1,48,30,6,1
6480bb9d9f4551d7ec79c951,2009/10,,,1,IK Pathan,SE Marsh,99,48,7,6,0,44,27,4,1,53,21,3,5
6480bb980d1be75574871dcc,2022,,,1,RM Patidar,V Kohli,99,74,9,3,1,52,32,5,2,45,42,4,1
6480bb9448fe25ec89c5fcff,2017,,,1,LMP Simmons,PA Patel,99,52,12,4,1,57,29,5,4,38,23,7,0
6480bb9ae4498012aa089436,2023,,,2,N Rana,RK Singh,99,77,9,3,1,42,34,5,0,54,43,4,3
6480bb9d4e112d675b2925df,2009/10,,,2,G Gambhir,V Sehwag,99,58,10,3,1,47,29,6,1,46,29,4,2
6480bb96ec01f8fb3504bc36,2020/21,,,2,D Padikkal,V Kohli,99,80,9,2,1,46,37,5,0,50,43,4,2
6480bb9e173228d1b18e376b,2012,,,2,AM Rahane,R Dravid,99,83,11,0,1,55,45,6,0,40,38,5,0
6480bb95816d3ad3bc382ab6,2018,,,1,AM Rahane,RA Tripathi,99,69,8,2,1,33,31,3,0,62,38,5,2
6480bba0c9e6d590ed35eb56,2014,,,1,AB de Villiers,PA Patel,99,82,10,1,0,45,48,3,1,52,34,7,0
6480bb99a620a7afdb3217fe,2023,,,1,JC Buttler,YBK Jaiswal,98,51,18,1,1,35,20,7,0,60,31,11,1
6480bb96fb897a6ff486ffe4,2020/21,,,2,JC Buttler,SPD Smith,98,78,9,2,0,70,48,7,2,26,30,2,0
6480bb9a7194d8b20952afae,2007/08,,,1,G Gambhir,S Dhawan,98,60,9,4,1,48,27,5,1,50,33,4,3
6480bba0c1c8569f19cc70f0,2013,,,1,AM Rahane,R Dravid,98,71,12,2,1,37,31,3,1,58,40,9,1
6480bba0a9f68a29bda72302,2013,,,1,RN ten Doeschate,YK Pathan,98,67,10,2,1,42,30,4,1,56,37,6,1
6480bb9a1a3ab2ab8297871d,2007/08,,,2,GC Smith,YK Pathan,98,44,10,7,1,36,16,6,1,61,28,4,6
6480bba31cc11024436836b5,2016,,,1,KH Pandya,MJ Guptill,98,50,8,5,1,60,26,6,3,33,24,2,2
6480bba19701e99975ce7c59,2015,,,2,AB de Villiers,V Kohli,98,70,6,3,0,47,34,6,0,51,36,0,3
6480bb9c7bc1dc527c14f1ac,2009/10,,,2,DPMD Jayawardene,KC Sangakkara,98,53,9,4,1,58,31,7,2,38,22,2,2
6480bb99c6aa5989a16174d1,2023,,,2,D Padikkal,YBK Jaiswal,98,66,12,3,1,52,34,7,1,45,32,5,2
6480bb9b2abb1e5479b853f5,2009,,,1,G Gambhir,TM Dilshan,97,72,9,1,0,49,38,4,0,42,34,5,1
6480bb9fe8f5df13fc8d1bc3,2012,,,2,M Vijay,MEK Hussey,97,62,9,5,1,36,23,5,1,56,39,4,4
6480bba19e29de4f208211ac,2014,,,1,KA Pollard,RG Sharma,97,60,8,4,1,43,31,6,0,50,29,2,4
6480bba0c1c8569f19cc70f0,2013,,,2,AJ Finch,RV Uthappa,97,65,13,1,1,45,32,7,0,42,33,6,1
6480bb95e435367dc64d9844,2019,,,1,Q de Kock,SA Yadav,97,68,7,3,1,56,35,6,2,34,33,1,1
6480bb9c3803ef7726af83ab,2009/10,,,2,NV Ojha,SR Watson,97,44,6,8,1,34,19,1,3,60,25,5,5
6480bb987c720def5fbaf218,2022,,,1,MA Agarwal,S Dhawan,97,57,8,4,1,52,32,6,2,34,25,2,2
6480bb9dd778cb6c44535092,2009/10,,,1,BB McCullum,SC Ganguly,97,84,11,2,1,46,48,7,0,42,36,4,2
6480bb98bd3ca4df44cf9d8f,2022,,,1,KD Karthik,Shahbaz Ahmed,97,52,7,6,0,66,34,5,5,27,18,2,1
6480bba29f384ce360fa8131,2016,,,1,M Vijay,M Vohra,97,74,12,1,1,44,41,5,1,51,33,7,0
6480bb9824c4678d005d7aeb,2022,,,1,D Padikkal,JC Buttler,97,59,9,5,1,24,18,3,1,67,41,6,4
6480bb9f5867d07199aa832a,2013,,,2,AJ Finch,RV Uthappa,96,75,12,2,1,67,45,10,2,24,30,2,0
6480bb9eee740f701b0ee154,2011,,,1,MS Dhoni,S Badrinath,96,57,9,3,1,51,29,5,2,41,28,4,1
6480bb9b50f9e801edc13d5a,2007/08,,,2,SR Tendulkar,ST Jayasuriya,96,69,6,5,1,30,32,2,1,54,37,4,4
6480bb96ef6f4c2c85264241,2019,,,1,CA Lynn,Shubman Gill,96,57,11,4,1,54,29,8,2,42,28,3,2
6480bb9ea49fe0f895bf242a,2012,,,1,AT Rayudu,KA Pollard,96,52,7,6,1,29,19,1,2,64,33,6,4
6480bb9894cc2d00f057a1f1,2021,,,2,Shubman Gill,VR Iyer,96,74,5,3,1,31,33,1,0,55,41,4,3
6480bb979e91d1ff9b54c737,2020/21,,,1,RR Pant,SS Iyer,96,69,7,3,1,56,38,4,2,37,31,3,1
6480bb9e591b94e62772e66a,2012,,,2,AT Rayudu,KD Karthik,96,58,11,3,1,54,33,4,3,40,25,7,0
6480bb9f90a251567178de39,2012,,,2,CL White,S Dhawan,96,61,8,2,1,47,33,6,0,44,28,2,2
6480bb9561509a2f4f139254,2019,,,1,Q de Kock,RG Sharma,96,65,8,5,1,49,33,2,4,47,32,6,1
6480bba32e54551792a9e915,2016,,,1,BB McCullum,SK Raina,96,54,14,3,1,48,27,8,1,45,27,6,2
6480bb9fa236b26050f19633,2012,,,2,KP Pietersen,V Sehwag,96,59,12,2,1,36,34,3,1,55,25,9,1
6480bb99315aee6cd9d56504,2023,,,1,F du Plessis,V Kohli,96,69,7,4,1,31,25,3,0,61,44,4,4
6480bb94988cb8c136ec7e46,2018,,,1,CH Gayle,KL Rahul,96,48,14,4,1,58,26,7,4,37,22,7,0
6480bb9bbb0ec0266749f518,2007/08,,,2,RG Sharma,VVS Laxman,96,70,10,3,1,57,42,5,3,37,28,5,0
6480bb9800ba03eb1f9437d2,2022,,,1,AK Markram,Abhishek Sharma,96,61,6,5,1,41,31,2,2,53,30,4,3
6480bb999424dd02cf40772a,2022,,,2,DJ Hooda,KL Rahul,96,61,3,7,1,45,26,1,4,48,35,2,3
6480bb9f014bd6e0ac2b51a8,2013,,,2,RG Sharma,SR Tendulkar,96,67,7,4,1,52,33,5,2,42,34,2,2
6480bba23ed328dbb847b4e7,2016,,,2,AD Russell,YK Pathan,96,44,6,6,1,39,24,1,4,45,20,5,2
6480bba1ebb63d1bd8c60b9d,2014,,,1,DA Miller,M Vohra,96,60,8,3,1,41,32,4,1,42,28,4,2
6480bb981dc3f7250f93bc92,2022,,,1,DJ Hooda,KL Rahul,95,61,8,3,1,52,34,6,1,38,27,2,2
6480bb9edb0554f003f5428a,2012,,,1,BB McCullum,G Gambhir,95,63,16,1,1,43,37,8,0,49,26,8,1
6480bb9c2778066dafd78a71,2009/10,,,2,A Symonds,HH Gibbs,95,75,8,3,1,41,40,3,2,45,35,5,1
6480bba0bc196f7168b3d989,2013,,,2,DA Miller,SE Marsh,95,52,9,4,1,48,24,5,2,46,28,4,2
6480bb9b9ca80d1c48994e04,2007/08,,,2,MS Dhoni,S Badrinath,95,61,12,3,1,38,33,5,1,51,28,7,2
6480bb9d7aa8d2c4c947d164,2009/10,,,1,JH Kallis,V Kohli,95,52,7,4,1,36,21,5,0,50,31,2,4
6480bba065b341458c934986,2013,,,1,DA Warner,UBT Chand,95,76,8,3,1,61,39,5,3,33,37,3,0
6480bba1827557ebdfc70821,2015,,,2,AD Russell,YK Pathan,95,59,13,2,1,66,36,9,2,28,23,4,0
6480bb98e87e6f83b61088ea,2022,,,1,LS Livingstone,S Dhawan,95,52,8,6,1,55,29,4,5,33,23,4,1
6480bb95f37ebb69ffb216e0,2019,,,1,AD Russell,KD Karthik,95,53,7,6,1,62,28,4,6,27,25,3,0
6480bb954e496ec9b12aa120,2019,,,2,AT Rayudu,MS Dhoni,95,71,3,5,1,45,36,2,2,44,35,1,3
6480bb99864a94e086c8395e,2022,,,2,Ishan Kishan,RG Sharma,95,66,6,5,1,38,30,4,1,48,36,2,4
6480bb9a8ac627a1ebf8dacf,2007/08,,,2,MEK Hussey,MS Dhoni,95,47,11,5,1,29,17,2,2,65,30,9,3
6480bb95b33a36f0dd77d1a1,2018,,,2,AM Rahane,JC Buttler,95,74,10,2,1,37,36,4,0,55,38,6,2
6480bb9558345af5a1bb044d,2019,,,1,AB de Villiers,MM Ali,95,61,4,7,1,44,29,3,2,50,32,1,5
6480bb9c07d77f83fb139c41,2009,,,1,A Symonds,Y Venugopal Rao,95,57,3,6,1,58,32,2,4,32,25,1,2
6480bba1017a98eead1ec861,2015,,,1,AM Rahane,SR Watson,95,69,10,2,1,43,34,5,0,45,35,5,2
6480bb9d79d603cc45fc9b3c,2011,,,1,AT Rayudu,SR Tendulkar,95,72,10,2,1,51,37,8,1,42,35,2,1
6480bb9f9eae77e599a46300,2012,,,2,CH Gayle,V Kohli,94,58,3,7,0,55,33,2,5,36,25,1,2
6480bb9fc28e897b3c53f359,2012,,,1,MEK Hussey,S Badrinath,94,72,13,2,1,43,33,7,1,47,39,6,1
6480bb9d4e112d675b2925df,2009/10,,,1,CH Gayle,SC Ganguly,94,62,12,3,1,40,21,5,2,49,41,7,1
6480bba0587190387a754733,2013,,,2,AB de Villiers,V Kohli,94,40,8,6,1,32,17,2,2,62,23,6,4
6480bb9edbd8851db7e06741,2012,,,2,KC Sangakkara,S Dhawan,94,64,12,1,1,44,32,5,1,42,32,7,0
6480bb9f955d5c84cde78f58,2012,,,1,AM Rahane,SR Watson,94,60,9,4,1,36,29,3,0,58,31,6,4
6480bba3412663673a969a24,2016,,,1,KL Rahul,V Kohli,94,67,5,5,1,38,35,1,2,52,32,4,3
6480bb9af1b34d6aa89e434e,2023,,,1,DA Warner,PP Shaw,94,62,11,3,1,46,31,5,2,46,31,6,1
6480bb97ea8bfb43e3f7515f,2020/21,,,1,PP Shaw,S Dhawan,94,64,11,2,1,57,37,8,1,35,27,3,1
6480bb93f866249511c76dbc,2017,,,1,BB McCullum,DR Smith,94,53,13,4,1,45,23,5,3,47,30,8,1
6480bb989bf19eb260a04f0e,2022,,,2,AK Markram,RA Tripathi,94,54,6,7,1,35,23,4,1,59,31,2,6
6480bb964752e7c0f9e39d3c,2020/21,,,2,Q de Kock,RG Sharma,94,63,13,3,1,54,27,8,2,35,36,5,1
6480bba0da054e3d917f71fb,2013,,,1,SR Watson,STR Binny,93,45,7,7,1,57,23,5,5,35,22,2,2
6480bba278153a5979e31ec9,2016,,,2,BB McCullum,DR Smith,93,49,11,3,1,43,22,5,2,46,27,6,1
6480bb962fbc99d08dc59f56,2020/21,,,2,CH Gayle,KL Rahul,93,71,1,8,1,53,45,1,5,33,26,0,3
6480bb957e6d387fe3a6b26e,2018,,,1,RR Pant,SS Iyer,93,62,8,4,1,61,34,5,4,28,28,3,0
6480bb9e9162dceff15dc334,2011,,,1,BB McCullum,DPMD Jayawardene,93,52,8,3,1,32,27,2,2,42,25,6,1
6480bb98291bb8b3f3e8145d,2022,,,1,DA Warner,PP Shaw,93,52,12,3,1,37,23,5,1,51,29,7,2
6480bb9e59fe7a0f48b7f9b9,2012,,,2,JD Ryder,SC Ganguly,93,64,9,2,1,41,29,4,1,41,35,5,1
6480bb975156c246a0ee40b1,2021,,,1,N Rana,RA Tripathi,93,50,6,6,1,40,21,1,4,53,29,5,2
6480bba07b5396a7b65684d3,2013,,,1,DR Smith,SR Tendulkar,93,78,14,0,1,41,50,6,0,48,28,8,0
6480bb9359a2cade3b5213d3,2017,,,2,KA Pollard,KH Pandya,93,57,5,5,1,56,31,3,4,31,26,2,1
6480bb9482dff502bff80bcf,2017,,,2,MC Henriques,Yuvraj Singh,93,51,13,1,0,25,18,2,0,65,33,11,1
6480bb9cd0eb4289b2222e37,2009/10,,,1,JH Kallis,MK Pandey,93,64,14,1,0,44,34,7,0,42,30,7,1
6480bba28724848c0f3ef034,2015,,,1,HH Pandya,KA Pollard,92,52,8,3,0,61,31,8,2,24,21,0,1
6480bb9e05571c1a4c163ef1,2012,,,2,AL Menaria,OA Shah,92,65,6,3,1,36,34,2,1,43,31,4,2
6480bb999424dd02cf40772a,2022,,,1,KD Karthik,RM Patidar,92,41,8,6,0,37,23,5,1,49,18,3,5
6480bb973e451a92813d78cc,2020/21,,,2,EJG Morgan,Shubman Gill,92,70,5,3,0,42,29,3,2,45,41,2,1
6480bb948a69b3d86293b12b,2017,,,1,AJ Finch,KD Karthik,92,58,6,4,1,49,31,3,3,36,27,3,1
6480bb9dfa7d0510ae3a7b40,2011,,,2,KC Sangakkara,S Sohal,92,63,14,1,1,49,35,8,1,40,28,6,0
6480bb94bf9a1728b1b12f4d,2018,,,1,AD Hales,KS Williamson,92,68,9,2,1,34,30,2,0,58,38,7,2
6480bb955f4b3a84d6973620,2018,,,1,RR Pant,SS Iyer,92,43,8,5,1,63,26,7,4,24,17,1,1
6480bb94457bfc7687322f80,2017,,,2,AJ Finch,SK Raina,92,49,7,6,1,72,34,5,6,16,15,2,0
6480bb99349f00f851e8d2fd,2023,,,1,Harpreet Singh,SM Curran,92,50,7,6,1,40,26,4,2,46,24,3,4
6480bb9c54a72690027ba3d4,2009/10,,,2,S Dhawan,SR Tendulkar,92,54,8,3,1,56,34,5,3,24,20,3,0
6480bba296f606ef91305124,2016,,,2,G Gambhir,RV Uthappa,92,75,10,1,1,50,41,7,0,38,34,3,1
6480bb9825eb960aded1ff64,2022,,,1,AT Rayudu,RD Gaikwad,92,56,6,6,1,46,31,4,2,45,25,2,4
6480bb9506d56930505d45ae,2019,,,2,S Dhawan,SS Iyer,92,64,8,2,1,45,33,5,1,39,31,3,1
6480bb95c701f5c8388f7f88,2018,,,2,PA Patel,V Kohli,92,50,13,2,0,40,22,7,0,48,28,6,2
6480bb975156c246a0ee40b1,2021,,,2,JM Bairstow,MK Pandey,92,65,7,4,1,55,40,5,3,35,25,2,1
6480bba2fbc243afec641844,2015,,,2,F du Plessis,SK Raina,92,70,8,1,1,52,40,5,1,34,30,3,0
6480bb9d7aa8d2c4c947d164,2009/10,,,2,A Symonds,TL Suman,91,46,6,6,0,53,24,5,3,36,22,1,3
6480bba1ece63aa1c77a954e,2015,,,2,DJ Bravo,MS Dhoni,91,65,11,1,0,54,28,7,1,31,37,4,0
6480bba21bbf76a62abea528,2016,,,1,AM Rahane,MS Dhoni,91,73,9,0,1,49,38,6,0,39,35,3,0
6480bba3041017fe2c0593f2,2016,,,2,AB de Villiers,Iqbal Abdulla,91,53,6,5,0,51,28,3,4,33,25,3,1
6480bb95430629e254bbc4fd,2018,,,1,E Lewis,SA Yadav,91,56,11,4,1,43,28,5,2,47,28,6,2
6480bb9fe489b0d429e97599,2012,,,1,CH Gayle,TM Dilshan,91,64,8,4,1,26,22,1,2,62,42,7,2
6480bb94f1c027945eeb8b10,2017,,,1,MC Henriques,S Dhawan,91,66,10,2,1,44,35,6,0,46,31,4,2
6480bb974123cbc9756ceefa,2021,,,2,KL Rahul,MA Agarwal,91,66,6,4,1,39,35,1,2,47,31,5,2
6480bb9f3ca20834ecc7607a,2012,,,1,JH Kallis,YK Pathan,91,62,6,3,1,49,31,4,2,40,31,2,1
6480bba2e680f2464af841ae,2015,,,1,KM Jadhav,SS Tiwary,91,58,10,3,0,62,33,8,2,26,25,2,1
6480bb950ddd55d8aed7d015,2019,,,2,CA Lynn,SP Narine,91,51,11,5,1,38,26,5,2,47,25,6,3
6480bba2b5d601f8354f5b5a,2016,,,1,Q de Kock,SV Samson,91,64,10,2,1,48,32,7,1,33,32,3,1
6480bb9384cbae8edee3707f,2017,,,2,CH Morris,K Rabada,91,73,8,2,1,45,38,4,1,42,35,4,1
6480bb94351a8b10e20d14d9,2017,,,2,DR Smith,Ishan Kishan,91,57,11,2,1,60,33,8,2,29,24,3,0
6480bb9b8860198955e581d8,2007/08,,,1,MS Dhoni,S Badrinath,91,64,5,5,1,44,34,1,3,44,30,4,2
6480bb9d93cca4d1a7635fba,2011,,,1,AB de Villiers,TM Dilshan,91,74,7,2,1,38,36,3,1,44,38,4,1
6480bb98373b1ea5035ab3da,2021,,,2,Shubman Gill,VR Iyer,91,64,10,3,1,39,32,5,0,50,32,5,3
6480bba1b85900d7d83de308,2014,,,2,M Vohra,WP Saha,91,41,13,3,1,36,15,5,1,54,26,8,2
6480bb96d1b3bea0aa2127e4,2020/21,,,1,RG Sharma,SA Yadav,90,58,7,4,1,41,30,1,3,47,28,6,1
6480bba2f3ed8323f852acfa,2016,,,1,DA Warner,S Dhawan,90,59,9,3,1,59,31,7,3,28,28,2,0
6480bba250b404cdcbff22c8,2015,,,2,LMP Simmons,PA Patel,90,65,7,5,1,52,40,3,4,35,25,4,1
6480bb98d2cd0fa3ed0ffc21,2022,,,2,AD Russell,SW Billings,90,47,2,9,0,70,31,2,8,16,16,0,1
6480bb9523e6dc3c988ce398,2019,,,1,MM Ali,V Kohli,90,43,6,7,1,66,28,5,6,22,15,1,1
6480bb9f9a70ecf3467829df,2013,,,1,MEK Hussey,SK Raina,90,61,9,2,1,36,26,5,0,51,35,4,2
6480bb9a58bc8710c38f4c1c,2023,,,2,Ishan Kishan,RG Sharma,90,58,7,4,1,49,33,6,1,37,25,1,3
6480bb9ed6aefcc9cd13d851,2012,,,2,MJ Clarke,SC Ganguly,90,69,12,1,1,41,31,7,0,45,38,5,1
6480bb991a76403912eef285,2023,,,1,P Simran Singh,S Dhawan,90,58,10,3,1,60,34,7,3,26,24,3,0
6480bb9bef0d1fffea8bfd11,2009,,,2,DPMD Jayawardene,Yuvraj Singh,90,53,7,3,0,44,25,3,2,42,28,4,1
6480bb96593f4f87a2c294bc,2020/21,,,1,AJ Finch,D Padikkal,90,68,9,2,1,29,26,1,2,56,42,8,0
6480bb9ccfdcb55be258ec95,2009,,,2,BB McCullum,BJ Hodge,90,56,8,4,1,52,33,6,2,34,23,2,2
6480bb9d59f2ded94f736145,2011,,,2,CL White,KC Sangakkara,90,69,11,1,1,31,34,2,1,58,35,9,0
6480bb9b4b74852492343291,2007/08,,,2,G Gambhir,V Sehwag,90,42,15,1,1,33,23,6,0,47,19,9,1
6480bb9e3db1392e753dd785,2012,,,2,KP Pietersen,V Sehwag,89,50,8,4,1,27,21,1,2,58,29,7,2
6480bba069c0322e91e50958,2013,,,1,PA Patel,S Dhawan,89,69,10,2,1,45,34,7,0,42,35,3,2
6480bb98c0ad46409044aad2,2022,,,2,Abhishek Sharma,KS Williamson,89,73,6,3,1,56,33,4,2,32,40,2,1
6480bb9a8ac627a1ebf8dacf,2007/08,,,1,LRPL Taylor,W Jaffer,89,47,8,4,1,39,22,3,2,47,25,5,2
6480bb9c5d0fccb6a3a6d37d,2009,,,1,ML Hayden,S Badrinath,89,65,9,2,1,36,31,2,1,45,34,7,1
6480bb99f33a7dd80eb0a544,2023,,,1,A Badoni,MP Stoinis,89,47,6,6,1,39,20,2,3,47,27,4,3
6480bb9e65a802582c071438,2012,,,1,DA Miller,DJ Hussey,89,43,4,6,0,34,17,1,3,48,26,3,3
6480bb97951f1bc43b462c46,2021,,,2,S Dube,SV Samson,89,58,7,4,1,59,38,4,4,24,20,3,0
6480bb9ba6cd609c32579bde,2009,,,1,BJ Hodge,MN van Wyk,89,75,7,2,1,51,40,4,2,32,35,3,0
6480bb96686655f09172741d,2020/21,,,1,MP Stoinis,RR Pant,89,43,8,4,1,48,23,5,2,33,20,3,2
6480bba237377ccc608266d2,2016,,,1,GJ Maxwell,SE Marsh,89,61,8,2,1,48,32,5,1,39,29,3,1
6480bb95f37ebb69ffb216e0,2019,,,2,PP Shaw,SS Iyer,89,56,7,5,1,44,24,3,3,43,32,4,2
6480bb97aad3147696268239,2021,,,2,KA Pollard,KH Pandya,89,41,5,8,1,56,21,3,6,30,20,2,2
