matchID,season,battingTeam,bowlingTeam,over,ballNo,innings,bowler,playerOut,outType,fieldersInvolved
648026e10479d2fe7b2afd6d,2015,Mumbai Indians,Kings XI Punjab,13,4,1,AR Patel,KA Pollard,caught,"[""DA Miller""]"
648026e10479d2fe7b2afd6d,2015,Mumbai Indians,Kings XI Punjab,19,5,1,Anureet Singh,Harbhajan Singh,caught,"[""Sandeep Sharma""]"
648026e1c41feab404fcfe10,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,5,3,1,P Kumar,CH Gayle,caught,"[""A Ashish Reddy""]"
648026e1c41feab404fcfe10,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,10,1,1,KV Sharma,KD Karthik,caught,"[""KS Williamson""]"
648026e1c41feab404fcfe10,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,11,5,1,RS Bopara,V Kohli,bowled,
648026e1c41feab404fcfe10,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,11,6,1,RS Bopara,Mandeep Singh,caught,"[""DA Warner""]"
648026e1c41feab404fcfe10,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,15,6,1,A Ashish Reddy,DJG Sammy,bowled,
648026e1c41feab404fcfe10,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,18,2,1,TA Boult,AB de Villiers,caught,"[""S Dhawan""]"
648026e1c41feab404fcfe10,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,18,3,1,TA Boult,SA Abbott,caught,"[""KV Sharma""]"
648026e1c41feab404fcfe10,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,18,6,1,TA Boult,HV Patel,caught,"[""KS Williamson""]"
648026e1c41feab404fcfe10,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,19,3,1,B Kumar,VR Aaron,bowled,
648026e1c41feab404fcfe10,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,19,5,1,B Kumar,AN Ahmed,bowled,
648026e1c41feab404fcfe10,2015,Sunrisers Hyderabad,Royal Challengers Bangalore,7,5,2,YS Chahal,DA Warner,lbw,
648026e1c41feab404fcfe10,2015,Sunrisers Hyderabad,Royal Challengers Bangalore,9,5,2,YS Chahal,KS Williamson,stumped,"[""KD Karthik""]"
648026e1986470824991a8bd,2015,Mumbai Indians,Rajasthan Royals,3,3,2,STR Binny,AJ Finch,retired hurt,
648026e1986470824991a8bd,2015,Mumbai Indians,Rajasthan Royals,4,4,2,DS Kulkarni,PA Patel,caught,"[""CH Morris""]"
648026e1986470824991a8bd,2015,Mumbai Indians,Rajasthan Royals,6,3,2,STR Binny,RG Sharma,caught,"[""SPD Smith""]"
648026e1986470824991a8bd,2015,Mumbai Indians,Rajasthan Royals,9,5,2,PV Tambe,UBT Chand,bowled,
648026e1986470824991a8bd,2015,Mumbai Indians,Rajasthan Royals,18,6,2,TG Southee,KA Pollard,caught,"[""KK Nair""]"
648026e1986470824991a8bd,2015,Mumbai Indians,Rajasthan Royals,19,4,2,CH Morris,CJ Anderson,bowled,
648026e1986470824991a8bd,2015,Rajasthan Royals,Mumbai Indians,4,3,1,R Vinay Kumar,SV Samson,caught,"[""RG Sharma""]"
648026e1986470824991a8bd,2015,Rajasthan Royals,Mumbai Indians,13,1,1,S Gopal,AM Rahane,caught,"[""CJ Anderson""]"
648026e1986470824991a8bd,2015,Rajasthan Royals,Mumbai Indians,14,6,1,SL Malinga,DJ Hooda,bowled,
648026e17520a1cd4cd8c2ad,2015,Chennai Super Kings,Kolkata Knight Riders,0,1,2,PJ Cummins,DR Smith,caught,"[""RN ten Doeschate""]"
648026e17520a1cd4cd8c2ad,2015,Chennai Super Kings,Kolkata Knight Riders,3,3,2,UT Yadav,SK Raina,caught,"[""PP Chawla""]"
648026e17520a1cd4cd8c2ad,2015,Chennai Super Kings,Kolkata Knight Riders,5,1,2,GB Hogg,BB McCullum,lbw,
648026e17520a1cd4cd8c2ad,2015,Chennai Super Kings,Kolkata Knight Riders,5,5,2,GB Hogg,F du Plessis,stumped,"[""RV Uthappa""]"
648026e17520a1cd4cd8c2ad,2015,Chennai Super Kings,Kolkata Knight Riders,6,5,2,PP Chawla,MS Dhoni,bowled,
648026e17520a1cd4cd8c2ad,2015,Chennai Super Kings,Kolkata Knight Riders,16,3,2,AD Russell,DJ Bravo,bowled,
648026e17520a1cd4cd8c2ad,2015,Chennai Super Kings,Kolkata Knight Riders,18,3,2,GB Hogg,RA Jadeja,caught,"[""PJ Cummins""]"
648026e17520a1cd4cd8c2ad,2015,Chennai Super Kings,Kolkata Knight Riders,18,5,2,GB Hogg,P Negi,bowled,
648026e17520a1cd4cd8c2ad,2015,Chennai Super Kings,Kolkata Knight Riders,19,1,2,AD Russell,MM Sharma,caught,"[""RV Uthappa""]"
648026e17520a1cd4cd8c2ad,2015,Kolkata Knight Riders,Chennai Super Kings,4,2,1,MM Sharma,G Gambhir,caught,"[""RG More""]"
648026e17520a1cd4cd8c2ad,2015,Kolkata Knight Riders,Chennai Super Kings,8,2,1,P Negi,MK Pandey,caught,"[""RA Jadeja""]"
648026e17520a1cd4cd8c2ad,2015,Kolkata Knight Riders,Chennai Super Kings,9,1,1,RG More,SA Yadav,caught,"[""DJ Bravo""]"
648026e15c6bb98406b54015,2015,Kings XI Punjab,Delhi Daredevils,4,6,1,AD Mathews,M Vijay,caught,"[""JP Duminy""]"
648026e15c6bb98406b54015,2015,Kings XI Punjab,Delhi Daredevils,13,5,1,A Mishra,WP Saha,bowled,
648026e15c6bb98406b54015,2015,Kings XI Punjab,Delhi Daredevils,14,7,1,JP Duminy,V Sehwag,caught,"[""NM Coulter-Nile""]"
648026e15c6bb98406b54015,2015,Kings XI Punjab,Delhi Daredevils,15,6,1,Imran Tahir,GJ Maxwell,caught,"[""MK Tiwary""]"
648026e15c6bb98406b54015,2015,Kings XI Punjab,Delhi Daredevils,16,7,1,JP Duminy,DA Miller,bowled,
648026e15c6bb98406b54015,2015,Kings XI Punjab,Delhi Daredevils,19,5,1,Imran Tahir,GJ Bailey,caught,"[""SS Iyer""]"
648026e15c6bb98406b54015,2015,Kings XI Punjab,Delhi Daredevils,19,6,1,Imran Tahir,AR Patel,caught,"[""AD Mathews""]"
648026e15c6bb98406b54015,2015,Delhi Daredevils,Kings XI Punjab,2,7,2,Sandeep Sharma,SS Iyer,caught,"[""Anureet Singh""]"
648026e15c6bb98406b54015,2015,Delhi Daredevils,Kings XI Punjab,7,2,2,AR Patel,JP Duminy,run out,"[""AR Patel""]"
648026e15c6bb98406b54015,2015,Delhi Daredevils,Kings XI Punjab,18,2,2,Anureet Singh,Yuvraj Singh,caught,"[""Sandeep Sharma""]"
648026e15c6bb98406b54015,2015,Delhi Daredevils,Kings XI Punjab,18,3,2,Anureet Singh,MA Agarwal,bowled,
648026e15c6bb98406b54015,2015,Delhi Daredevils,Kings XI Punjab,19,3,2,AR Patel,KM Jadhav,caught,"[""Anureet Singh""]"
648026e1071e5b3781f5f39c,2015,Sunrisers Hyderabad,Rajasthan Royals,3,6,1,DS Kulkarni,S Dhawan,caught,"[""SV Samson""]"
648026e1071e5b3781f5f39c,2015,Sunrisers Hyderabad,Rajasthan Royals,4,7,1,TG Southee,DA Warner,run out,"[""AM Rahane""]"
648026e1071e5b3781f5f39c,2015,Sunrisers Hyderabad,Rajasthan Royals,5,1,1,DS Kulkarni,KL Rahul,lbw,
648026e1071e5b3781f5f39c,2015,Sunrisers Hyderabad,Rajasthan Royals,14,1,1,PV Tambe,NV Ojha,bowled,
648026e1071e5b3781f5f39c,2015,Sunrisers Hyderabad,Rajasthan Royals,16,3,1,PV Tambe,EJG Morgan,lbw,
648026e1071e5b3781f5f39c,2015,Rajasthan Royals,Sunrisers Hyderabad,10,2,2,RS Bopara,SV Samson,caught,"[""NV Ojha""]"
648026e1071e5b3781f5f39c,2015,Rajasthan Royals,Sunrisers Hyderabad,13,2,2,KV Sharma,SPD Smith,caught,"[""DA Warner""]"
648026e1071e5b3781f5f39c,2015,Rajasthan Royals,Sunrisers Hyderabad,14,4,2,RS Bopara,KK Nair,caught and bowled,
648026e1071e5b3781f5f39c,2015,Rajasthan Royals,Sunrisers Hyderabad,18,4,2,TA Boult,AM Rahane,bowled,
648026e17f5a4e8de1a90390,2015,Mumbai Indians,Chennai Super Kings,0,4,1,A Nehra,PA Patel,lbw,
648026e17f5a4e8de1a90390,2015,Mumbai Indians,Chennai Super Kings,2,5,1,A Nehra,CJ Anderson,caught,"[""F du Plessis""]"
648026e17f5a4e8de1a90390,2015,Mumbai Indians,Chennai Super Kings,3,4,1,IC Pandey,LMP Simmons,caught,"[""F du Plessis""]"
648026e17f5a4e8de1a90390,2015,Mumbai Indians,Chennai Super Kings,9,3,1,MM Sharma,Harbhajan Singh,caught,"[""RA Jadeja""]"
648026e17f5a4e8de1a90390,2015,Mumbai Indians,Chennai Super Kings,14,6,1,A Nehra,RG Sharma,caught,"[""DJ Bravo""]"
648026e17f5a4e8de1a90390,2015,Mumbai Indians,Chennai Super Kings,19,4,1,DJ Bravo,AT Rayudu,caught,"[""RA Jadeja""]"
648026e17f5a4e8de1a90390,2015,Mumbai Indians,Chennai Super Kings,19,5,1,DJ Bravo,KA Pollard,caught,"[""DR Smith""]"
648026e17f5a4e8de1a90390,2015,Chennai Super Kings,Mumbai Indians,7,2,2,Harbhajan Singh,BB McCullum,caught,"[""R Vinay Kumar""]"
648026e17f5a4e8de1a90390,2015,Chennai Super Kings,Mumbai Indians,7,6,2,Harbhajan Singh,DR Smith,caught,"[""RG Sharma""]"
648026e17f5a4e8de1a90390,2015,Chennai Super Kings,Mumbai Indians,12,2,2,SL Malinga,F du Plessis,bowled,
648026e17f5a4e8de1a90390,2015,Chennai Super Kings,Mumbai Indians,14,7,2,KA Pollard,MS Dhoni,caught and bowled,
648026e1058e7303db9bcd0b,2015,Delhi Daredevils,Sunrisers Hyderabad,2,1,2,B Kumar,MA Agarwal,caught,"[""S Dhawan""]"
648026e1058e7303db9bcd0b,2015,Delhi Daredevils,Sunrisers Hyderabad,11,3,2,P Kumar,SS Iyer,caught,"[""DA Warner""]"
648026e1058e7303db9bcd0b,2015,Delhi Daredevils,Sunrisers Hyderabad,15,6,2,DW Steyn,JP Duminy,bowled,
648026e1058e7303db9bcd0b,2015,Delhi Daredevils,Sunrisers Hyderabad,16,1,2,A Ashish Reddy,Yuvraj Singh,caught,"[""DA Warner""]"
648026e1058e7303db9bcd0b,2015,Sunrisers Hyderabad,Delhi Daredevils,6,1,1,JP Duminy,S Dhawan,bowled,
648026e1058e7303db9bcd0b,2015,Sunrisers Hyderabad,Delhi Daredevils,6,3,1,JP Duminy,DA Warner,caught and bowled,
648026e1058e7303db9bcd0b,2015,Sunrisers Hyderabad,Delhi Daredevils,12,4,1,AD Mathews,KL Rahul,bowled,
648026e1058e7303db9bcd0b,2015,Sunrisers Hyderabad,Delhi Daredevils,15,6,1,Imran Tahir,NV Ojha,caught,"[""JP Duminy""]"
648026e1058e7303db9bcd0b,2015,Sunrisers Hyderabad,Delhi Daredevils,16,4,1,JP Duminy,RS Bopara,caught,"[""MK Tiwary""]"
648026e1058e7303db9bcd0b,2015,Sunrisers Hyderabad,Delhi Daredevils,16,6,1,JP Duminy,EJG Morgan,bowled,
648026e1058e7303db9bcd0b,2015,Sunrisers Hyderabad,Delhi Daredevils,19,2,1,NM Coulter-Nile,A Ashish Reddy,run out,"[""NM Coulter-Nile""]"
648026e1058e7303db9bcd0b,2015,Sunrisers Hyderabad,Delhi Daredevils,19,6,1,NM Coulter-Nile,KV Sharma,caught,"[""AD Mathews""]"
648026e1380bd2fa8b328434,2015,Kings XI Punjab,Kolkata Knight Riders,0,4,1,UT Yadav,M Vijay,caught,"[""AD Russell""]"
648026e1380bd2fa8b328434,2015,Kings XI Punjab,Kolkata Knight Riders,3,5,1,M Morkel,WP Saha,caught,"[""YK Pathan""]"
648026e1380bd2fa8b328434,2015,Kings XI Punjab,Kolkata Knight Riders,4,2,1,AD Russell,V Sehwag,caught,"[""PP Chawla""]"
648026e1380bd2fa8b328434,2015,Kings XI Punjab,Kolkata Knight Riders,11,5,1,UT Yadav,GJ Maxwell,caught,"[""AD Russell""]"
648026e1380bd2fa8b328434,2015,Kings XI Punjab,Kolkata Knight Riders,13,6,1,AD Russell,NLTC Perera,caught,"[""MK Pandey""]"
648026e1380bd2fa8b328434,2015,Kings XI Punjab,Kolkata Knight Riders,17,3,1,UT Yadav,Gurkeerat Singh,caught,"[""SA Yadav""]"
648026e1380bd2fa8b328434,2015,Kings XI Punjab,Kolkata Knight Riders,18,6,1,SP Narine,AR Patel,caught,"[""SA Yadav""]"
648026e1380bd2fa8b328434,2015,Kings XI Punjab,Kolkata Knight Riders,19,4,1,M Morkel,GJ Bailey,run out,"[""RN ten Doeschate"",""RV Uthappa""]"
648026e1380bd2fa8b328434,2015,Kings XI Punjab,Kolkata Knight Riders,19,6,1,M Morkel,MG Johnson,caught,"[""G Gambhir""]"
648026e1380bd2fa8b328434,2015,Kolkata Knight Riders,Kings XI Punjab,2,2,2,Sandeep Sharma,RV Uthappa,lbw,
648026e1380bd2fa8b328434,2015,Kolkata Knight Riders,Kings XI Punjab,4,3,2,Sandeep Sharma,MK Pandey,caught,"[""GJ Bailey""]"
648026e1380bd2fa8b328434,2015,Kolkata Knight Riders,Kings XI Punjab,6,5,2,NLTC Perera,SA Yadav,caught,"[""WP Saha""]"
648026e1380bd2fa8b328434,2015,Kolkata Knight Riders,Kings XI Punjab,7,4,2,Sandeep Sharma,G Gambhir,caught,"[""WP Saha""]"
648026e1380bd2fa8b328434,2015,Kolkata Knight Riders,Kings XI Punjab,7,5,2,Sandeep Sharma,RN ten Doeschate,lbw,
648026e1380bd2fa8b328434,2015,Kolkata Knight Riders,Kings XI Punjab,17,4,2,MG Johnson,AD Russell,bowled,
648026e15567a28cfa70ed45,2015,Chennai Super Kings,Rajasthan Royals,2,2,2,PV Tambe,BB McCullum,caught,"[""JP Faulkner""]"
648026e15567a28cfa70ed45,2015,Chennai Super Kings,Rajasthan Royals,5,3,2,CH Morris,SK Raina,caught,"[""SV Samson""]"
648026e15567a28cfa70ed45,2015,Chennai Super Kings,Rajasthan Royals,6,2,2,Ankit Sharma,F du Plessis,caught,"[""CH Morris""]"
648026e15567a28cfa70ed45,2015,Chennai Super Kings,Rajasthan Royals,9,1,2,JP Faulkner,DR Smith,bowled,
648026e15567a28cfa70ed45,2015,Rajasthan Royals,Chennai Super Kings,16,1,1,RA Jadeja,SR Watson,bowled,
648026e15567a28cfa70ed45,2015,Rajasthan Royals,Chennai Super Kings,18,1,1,DJ Bravo,SPD Smith,caught and bowled,
648026e1a5c92f19042bb931,2015,Mumbai Indians,Royal Challengers Bangalore,5,5,2,D Wiese,PA Patel,bowled,
648026e1a5c92f19042bb931,2015,Mumbai Indians,Royal Challengers Bangalore,13,4,2,YS Chahal,LMP Simmons,caught,"[""VR Aaron""]"
648026e1a5c92f19042bb931,2015,Mumbai Indians,Royal Challengers Bangalore,17,4,2,YS Chahal,UBT Chand,caught,"[""V Kohli""]"
648026e1a5c92f19042bb931,2015,Mumbai Indians,Royal Challengers Bangalore,18,2,2,D Wiese,KA Pollard,caught,"[""YS Chahal""]"
648026e1a5c92f19042bb931,2015,Mumbai Indians,Royal Challengers Bangalore,18,3,2,D Wiese,AT Rayudu,caught,"[""YS Chahal""]"
648026e1a5c92f19042bb931,2015,Mumbai Indians,Royal Challengers Bangalore,18,5,2,D Wiese,RG Sharma,caught and bowled,
648026e1a5c92f19042bb931,2015,Mumbai Indians,Royal Challengers Bangalore,19,7,2,AN Ahmed,Harbhajan Singh,run out,"[""MS Bisla"",""AN Ahmed""]"
648026e1a5c92f19042bb931,2015,Royal Challengers Bangalore,Mumbai Indians,4,6,1,Harbhajan Singh,MS Bisla,bowled,
648026e1a5c92f19042bb931,2015,Royal Challengers Bangalore,Mumbai Indians,8,1,1,Harbhajan Singh,CH Gayle,bowled,
648026e1a5c92f19042bb931,2015,Royal Challengers Bangalore,Mumbai Indians,10,4,1,MJ McClenaghan,V Kohli,caught,"[""AT Rayudu""]"
648026e1a5c92f19042bb931,2015,Royal Challengers Bangalore,Mumbai Indians,12,2,1,SL Malinga,KD Karthik,caught,"[""UBT Chand""]"
648026e1a5c92f19042bb931,2015,Royal Challengers Bangalore,Mumbai Indians,13,1,1,Harbhajan Singh,RR Rossouw,bowled,
648026e1a5c92f19042bb931,2015,Royal Challengers Bangalore,Mumbai Indians,14,2,1,JJ Bumrah,AB de Villiers,caught,"[""KA Pollard""]"
648026e1a5c92f19042bb931,2015,Royal Challengers Bangalore,Mumbai Indians,19,1,1,KA Pollard,Iqbal Abdulla,run out,"[""RG Sharma"",""KA Pollard""]"
648026e17f5b3a48393387c5,2015,Delhi Daredevils,Kolkata Knight Riders,1,2,1,M Morkel,MA Agarwal,caught,"[""UT Yadav""]"
648026e17f5b3a48393387c5,2015,Delhi Daredevils,Kolkata Knight Riders,4,3,1,SP Narine,JP Duminy,bowled,
648026e17f5b3a48393387c5,2015,Delhi Daredevils,Kolkata Knight Riders,8,4,1,PP Chawla,SS Iyer,bowled,
648026e17f5b3a48393387c5,2015,Delhi Daredevils,Kolkata Knight Riders,13,5,1,M Morkel,MK Tiwary,caught,"[""YK Pathan""]"
648026e17f5b3a48393387c5,2015,Delhi Daredevils,Kolkata Knight Riders,14,6,1,PP Chawla,Yuvraj Singh,stumped,"[""RV Uthappa""]"
648026e17f5b3a48393387c5,2015,Delhi Daredevils,Kolkata Knight Riders,17,7,1,UT Yadav,KM Jadhav,caught,"[""G Gambhir""]"
648026e17f5b3a48393387c5,2015,Delhi Daredevils,Kolkata Knight Riders,19,2,1,UT Yadav,NM Coulter-Nile,run out,"[""MK Pandey"",""RV Uthappa""]"
648026e17f5b3a48393387c5,2015,Delhi Daredevils,Kolkata Knight Riders,19,6,1,UT Yadav,AD Mathews,caught,"[""RV Uthappa""]"
648026e17f5b3a48393387c5,2015,Kolkata Knight Riders,Delhi Daredevils,4,1,2,DJ Muthuswami,RV Uthappa,caught,"[""JP Duminy""]"
648026e17f5b3a48393387c5,2015,Kolkata Knight Riders,Delhi Daredevils,4,4,2,DJ Muthuswami,MK Pandey,caught,"[""Imran Tahir""]"
648026e17f5b3a48393387c5,2015,Kolkata Knight Riders,Delhi Daredevils,9,7,2,NM Coulter-Nile,SA Yadav,caught,"[""KM Jadhav""]"
648026e17f5b3a48393387c5,2015,Kolkata Knight Riders,Delhi Daredevils,17,5,2,Imran Tahir,G Gambhir,bowled,
648026e1a8a69f95570b4f92,2015,Rajasthan Royals,Kings XI Punjab,11,3,1,AR Patel,SR Watson,stumped,"[""WP Saha""]"
648026e1a8a69f95570b4f92,2015,Rajasthan Royals,Kings XI Punjab,14,6,1,Shivam Sharma,DJ Hooda,bowled,
648026e1a8a69f95570b4f92,2015,Rajasthan Royals,Kings XI Punjab,15,3,1,AR Patel,SPD Smith,caught,"[""GJ Maxwell""]"
648026e1a8a69f95570b4f92,2015,Rajasthan Royals,Kings XI Punjab,17,5,1,MG Johnson,AM Rahane,caught,"[""WP Saha""]"
648026e1a8a69f95570b4f92,2015,Rajasthan Royals,Kings XI Punjab,18,2,1,Sandeep Sharma,JP Faulkner,caught,"[""GJ Maxwell""]"
648026e1a8a69f95570b4f92,2015,Rajasthan Royals,Kings XI Punjab,19,1,1,Anureet Singh,KK Nair,caught,"[""AR Patel""]"
648026e1a8a69f95570b4f92,2015,Kings XI Punjab,Rajasthan Royals,1,6,2,STR Binny,V Sehwag,run out,"[""SPD Smith""]"
648026e1a8a69f95570b4f92,2015,Kings XI Punjab,Rajasthan Royals,6,2,2,R Tewatia,M Vijay,run out,"[""R Tewatia""]"
648026e1a8a69f95570b4f92,2015,Kings XI Punjab,Rajasthan Royals,8,4,2,R Tewatia,GJ Maxwell,caught,"[""SPD Smith""]"
648026e1a8a69f95570b4f92,2015,Kings XI Punjab,Rajasthan Royals,14,3,2,PV Tambe,SE Marsh,caught,"[""AM Rahane""]"
648026e1a8a69f95570b4f92,2015,Kings XI Punjab,Rajasthan Royals,16,6,2,CH Morris,WP Saha,bowled,
648026e1a8a69f95570b4f92,2015,Kings XI Punjab,Rajasthan Royals,17,5,2,DJ Hooda,DA Miller,caught,"[""STR Binny""]"
648026e1d317aa7e674fd891,2015,Sunrisers Hyderabad,Kolkata Knight Riders,14,2,1,M Morkel,DA Warner,caught,"[""RV Uthappa""]"
648026e1d317aa7e674fd891,2015,Sunrisers Hyderabad,Kolkata Knight Riders,16,1,1,M Morkel,RS Bopara,caught,"[""J Botha""]"
648026e1d317aa7e674fd891,2015,Sunrisers Hyderabad,Kolkata Knight Riders,18,3,1,AD Russell,S Dhawan,caught,"[""J Botha""]"
648026e1d317aa7e674fd891,2015,Sunrisers Hyderabad,Kolkata Knight Riders,19,2,1,UT Yadav,NV Ojha,bowled,
648026e1d317aa7e674fd891,2015,Kolkata Knight Riders,Sunrisers Hyderabad,3,4,2,P Kumar,G Gambhir,bowled,
648026e1d317aa7e674fd891,2015,Kolkata Knight Riders,Sunrisers Hyderabad,5,6,2,MC Henriques,RV Uthappa,caught,"[""P Kumar""]"
648026e1d317aa7e674fd891,2015,Kolkata Knight Riders,Sunrisers Hyderabad,8,5,2,RS Bopara,AD Russell,caught,"[""DW Steyn""]"
648026e1d317aa7e674fd891,2015,Kolkata Knight Riders,Sunrisers Hyderabad,11,2,2,B Kumar,YK Pathan,caught,"[""KV Sharma""]"
648026e1c7ebbd17e82898ba,2015,Chennai Super Kings,Royal Challengers Bangalore,1,5,2,YS Chahal,BB McCullum,caught,"[""RR Rossouw""]"
648026e1c7ebbd17e82898ba,2015,Chennai Super Kings,Royal Challengers Bangalore,8,5,2,HV Patel,DR Smith,caught,"[""KD Karthik""]"
648026e1c7ebbd17e82898ba,2015,Chennai Super Kings,Royal Challengers Bangalore,12,5,2,YS Chahal,SK Raina,caught,"[""RR Rossouw""]"
648026e1c7ebbd17e82898ba,2015,Chennai Super Kings,Royal Challengers Bangalore,14,1,2,YS Chahal,MS Dhoni,caught,"[""AB de Villiers""]"
648026e1c7ebbd17e82898ba,2015,Chennai Super Kings,Royal Challengers Bangalore,15,2,2,Iqbal Abdulla,RA Jadeja,caught,"[""V Kohli""]"
648026e1c7ebbd17e82898ba,2015,Chennai Super Kings,Royal Challengers Bangalore,17,3,2,Iqbal Abdulla,DJ Bravo,caught,"[""AB de Villiers""]"
648026e1c7ebbd17e82898ba,2015,Chennai Super Kings,Royal Challengers Bangalore,18,3,2,D Wiese,R Ashwin,caught,"[""MS Bisla""]"
648026e1c7ebbd17e82898ba,2015,Chennai Super Kings,Royal Challengers Bangalore,19,4,2,MA Starc,MM Sharma,bowled,
648026e1c7ebbd17e82898ba,2015,Royal Challengers Bangalore,Chennai Super Kings,3,3,1,A Nehra,MS Bisla,caught,"[""F du Plessis""]"
648026e1c7ebbd17e82898ba,2015,Royal Challengers Bangalore,Chennai Super Kings,3,6,1,A Nehra,RR Rossouw,bowled,
648026e1c7ebbd17e82898ba,2015,Royal Challengers Bangalore,Chennai Super Kings,8,2,1,IC Pandey,KD Karthik,caught,"[""DJ Bravo""]"
648026e1c7ebbd17e82898ba,2015,Royal Challengers Bangalore,Chennai Super Kings,11,3,1,RA Jadeja,AB de Villiers,run out,"[""DR Smith"",""MS Dhoni""]"
648026e1c7ebbd17e82898ba,2015,Royal Challengers Bangalore,Chennai Super Kings,13,3,1,RA Jadeja,SN Khan,caught,"[""MM Sharma""]"
648026e1c7ebbd17e82898ba,2015,Royal Challengers Bangalore,Chennai Super Kings,16,1,1,A Nehra,V Kohli,caught,"[""DR Smith""]"
648026e1c7ebbd17e82898ba,2015,Royal Challengers Bangalore,Chennai Super Kings,16,2,1,A Nehra,HV Patel,caught,"[""DJ Bravo""]"
648026e1c7ebbd17e82898ba,2015,Royal Challengers Bangalore,Chennai Super Kings,19,6,1,DJ Bravo,D Wiese,caught,"[""DR Smith""]"
648026e188b0f1dad9df953c,2015,Delhi Daredevils,Mumbai Indians,0,3,1,MJ McClenaghan,MA Agarwal,caught,"[""AT Rayudu""]"
648026e188b0f1dad9df953c,2015,Delhi Daredevils,Mumbai Indians,16,4,1,SL Malinga,SS Iyer,bowled,
648026e188b0f1dad9df953c,2015,Delhi Daredevils,Mumbai Indians,17,7,1,MJ McClenaghan,AD Mathews,caught,"[""PA Patel""]"
648026e188b0f1dad9df953c,2015,Delhi Daredevils,Mumbai Indians,19,3,1,JJ Bumrah,Yuvraj Singh,caught,"[""KA Pollard""]"
648026e188b0f1dad9df953c,2015,Mumbai Indians,Delhi Daredevils,4,2,2,DJ Muthuswami,LMP Simmons,caught,"[""JP Duminy""]"
648026e188b0f1dad9df953c,2015,Mumbai Indians,Delhi Daredevils,5,6,2,AD Mathews,PA Patel,caught,"[""Imran Tahir""]"
648026e188b0f1dad9df953c,2015,Mumbai Indians,Delhi Daredevils,8,2,2,A Mishra,UBT Chand,stumped,"[""KM Jadhav""]"
648026e188b0f1dad9df953c,2015,Mumbai Indians,Delhi Daredevils,10,2,2,A Mishra,KA Pollard,caught,"[""S Nadeem""]"
648026e188b0f1dad9df953c,2015,Mumbai Indians,Delhi Daredevils,15,6,2,NM Coulter-Nile,RG Sharma,caught,"[""S Nadeem""]"
648026e188b0f1dad9df953c,2015,Mumbai Indians,Delhi Daredevils,16,1,2,Imran Tahir,HH Pandya,caught,"[""NM Coulter-Nile""]"
648026e188b0f1dad9df953c,2015,Mumbai Indians,Delhi Daredevils,16,3,2,Imran Tahir,AT Rayudu,caught,"[""NM Coulter-Nile""]"
648026e188b0f1dad9df953c,2015,Mumbai Indians,Delhi Daredevils,16,4,2,Imran Tahir,MJ McClenaghan,caught,"[""KM Jadhav""]"
648026e188b0f1dad9df953c,2015,Mumbai Indians,Delhi Daredevils,19,4,2,AD Mathews,Harbhajan Singh,caught,"[""J Yadav""]"
648026e19c79d4317e52c6c5,2015,Rajasthan Royals,Royal Challengers Bangalore,4,6,1,HV Patel,AM Rahane,lbw,
648026e19c79d4317e52c6c5,2015,Rajasthan Royals,Royal Challengers Bangalore,5,4,1,YS Chahal,SR Watson,caught,"[""MA Starc""]"
648026e19c79d4317e52c6c5,2015,Rajasthan Royals,Royal Challengers Bangalore,9,5,1,V Kohli,KK Nair,run out,"[""HV Patel"",""V Kohli""]"
648026e19c79d4317e52c6c5,2015,Rajasthan Royals,Royal Challengers Bangalore,11,3,1,Iqbal Abdulla,DJ Hooda,bowled,
648026e19c79d4317e52c6c5,2015,Rajasthan Royals,Royal Challengers Bangalore,12,4,1,YS Chahal,SV Samson,bowled,
648026e19c79d4317e52c6c5,2015,Rajasthan Royals,Royal Challengers Bangalore,17,1,1,MA Starc,SPD Smith,caught,"[""KD Karthik""]"
648026e19c79d4317e52c6c5,2015,Rajasthan Royals,Royal Challengers Bangalore,17,5,1,MA Starc,STR Binny,caught,"[""D Wiese""]"
648026e19c79d4317e52c6c5,2015,Rajasthan Royals,Royal Challengers Bangalore,18,5,1,HV Patel,JP Faulkner,caught,"[""KD Karthik""]"
648026e19c79d4317e52c6c5,2015,Rajasthan Royals,Royal Challengers Bangalore,19,1,1,MA Starc,DS Kulkarni,bowled,
648026e19c79d4317e52c6c5,2015,Royal Challengers Bangalore,Rajasthan Royals,4,3,2,SR Watson,CH Gayle,caught,"[""SV Samson""]"
648026e11dc513882de20047,2015,Mumbai Indians,Sunrisers Hyderabad,5,4,1,DW Steyn,PA Patel,caught,"[""GH Vihari""]"
648026e11dc513882de20047,2015,Mumbai Indians,Sunrisers Hyderabad,6,6,1,P Kumar,UBT Chand,caught,"[""S Dhawan""]"
648026e11dc513882de20047,2015,Mumbai Indians,Sunrisers Hyderabad,12,3,1,DW Steyn,LMP Simmons,bowled,
